DATA,Temperature,Humidity,Speed,Speed_Max,WindDirection(Degrees),Rain_Tot,Pressure,Radiation,Visibility_Avg,TimeSunRise,TimeSunSet
14/09/2020 23:00,16.68,83.42,2.058,4.68,82.8,0,810.865,-1,null,,
15/09/2020 00:00,16.14,84.21,1.78,5.03,57.9,0,810.86,-1.2,null,,
15/09/2020 01:00,15.34,88.66,1.395,2.83,347,0,810.587,-1.2,null,,
15/09/2020 02:00,15.18,88.79,1.068,2.28,19.4,0,810.484,-1.4,null,,
15/09/2020 03:00,14.93,90.23,1.604,2.47,35,0,809.973,-1.2,null,,
15/09/2020 04:00,14.63,91.06,0.814,2.37,320.1,0,809.821,-1,null,,
15/09/2020 05:00,15.04,90.1,1.215,2.83,3.8,0,809.767,-0.6,null,,
15/09/2020 06:00,14.92,90.48,1.451,3.36,70.8,0,809.688,-0.9,null,,
15/09/2020 07:00,14.44,92.92,1.199,2.57,66.2,0,810.334,7.3,null,,
15/09/2020 08:00,15.07,89.95,1.188,2.27,46.2,0,810.808,92.7,null,,
15/09/2020 09:00,16.81,82.84,1.257,2.67,303.4,0,811.644,389.2,null,,
15/09/2020 10:00,18.24,72.24,1.491,3.12,8.6,0,811.835,409.5,null,,
15/09/2020 11:00,18.72,69.43,1.687,3.49,30.9,0,811.651,324.9,null,,
15/09/2020 12:00,19.61,65.93,1.389,3.6,15.7,0,811.568,322.9,null,,
15/09/2020 13:00,19.99,65.48,1.798,3.95,129,0,810.908,426.3,null,,
15/09/2020 14:00,21.99,56.17,1.322,3.43,62,0,809.865,866.6,null,,
15/09/2020 15:00,22.96,51.86,1.441,3.98,92.9,0,808.995,510.6,null,,
15/09/2020 16:00,22.4,57.51,2.84,7.9,87.1,0,808.252,377.7,null,,
15/09/2020 17:00,21.62,61.46,3.933,7.55,64.6,0,807.856,306.5,null,,
15/09/2020 18:00,21.42,62.59,2.883,6.18,69,0,807.872,93.5,null,,
15/09/2020 19:00,20.31,68.24,3.049,5.96,66.2,0,808.208,15.8,null,,
15/09/2020 20:00,18.83,75.93,3.276,7.08,29,0,808.984,-0.3,null,,
15/09/2020 21:00,17.47,81.35,3.084,5.86,40.9,0,809.654,-1,null,,
15/09/2020 22:00,16.65,82.94,2.62,6.24,74,0,810.522,-1,null,,
15/09/2020 23:00,16.54,81.98,2.325,5.54,57.7,0,810.843,-0.8,null,,
16/09/2020 00:00,16.37,81,2.526,5.81,56.9,0,810.635,-0.7,null,,
16/09/2020 01:00,16.01,82.18,1.715,3.46,100.5,0,810.452,-0.6,null,,
16/09/2020 02:00,15.71,82.48,1.567,4.8,78.2,0,810.121,-1.2,null,,
16/09/2020 03:00,15.08,86.01,1.395,2.89,41,0,809.298,-1.3,null,,
16/09/2020 04:00,14.72,88.22,1.1,2.8,2.2,0,809.07,-0.8,null,,
16/09/2020 05:00,14.77,89.07,1.684,3,335.1,0,809.127,-0.6,null,,
16/09/2020 06:00,14.56,90.39,1.312,2.61,41.4,0,809.18,-0.5,null,,
16/09/2020 07:00,14.61,89.64,0.918,1.61,357.2,0,809.403,3.8,null,,
16/09/2020 08:00,15.52,85.7,0.795,1.61,30.1,0,809.905,71.5,null,,
16/09/2020 09:00,16.94,79.46,0.871,1.97,181.9,0,810.326,184.3,null,,
16/09/2020 10:00,18.23,74.48,1.148,2.57,338.9,0,810.63,321,null,,
16/09/2020 11:00,18.37,76.1,1.265,3.43,8.2,0,810.758,259,null,,
16/09/2020 12:00,17.36,84.86,3.313,6.08,49.2,0.2,810.736,272.2,null,,
16/09/2020 13:00,16.72,89.58,2.382,5.08,43.9,1.2,810.286,315.4,null,,
16/09/2020 14:00,18.55,80.73,2.747,5.01,20.8,0,809.247,575.2,null,,
16/09/2020 15:00,20.35,71.07,3.457,5.92,0.3,0,808.161,741.3,null,,
16/09/2020 16:00,22.07,63.34,2.894,6.19,19.1,0,807.326,613.7,null,,
16/09/2020 17:00,22.52,60.17,3.239,5.77,33.9,0,806.919,472.3,null,,
16/09/2020 18:00,21.29,66.31,4.198,8.82,69.1,0,807.043,211.8,null,,
16/09/2020 19:00,19.68,72.2,4.773,9.96,69.6,0,807.358,42,null,,
16/09/2020 20:00,18.57,77.06,4.291,8.09,66.6,0,808.113,-0.3,null,,
16/09/2020 21:00,17.89,78.77,4.229,8.29,63.7,0,808.717,-0.9,null,,
16/09/2020 22:00,17.44,79.71,1.645,6.03,91.9,0,809.569,-1,null,,
16/09/2020 23:00,17.03,80,1.248,4.15,37.6,0,809.848,-1.4,null,,
17/09/2020 00:00,16.33,83.88,1.476,2.87,50.5,0,809.8,-1.3,null,,
17/09/2020 01:00,16.17,84.2,1.626,2.4,66.5,0,809.46,-1.4,null,,
17/09/2020 02:00,15.02,90.31,1.809,2.97,27.7,0,809.183,-1.1,null,,
17/09/2020 03:00,14.6,91.88,1.717,2.91,23.2,0,808.807,-1.3,null,,
17/09/2020 04:00,14.38,91.14,1.242,2.53,59.6,0,808.509,-1.4,null,,
17/09/2020 05:00,14.04,92.07,1.972,3.26,357.1,0,808.368,-1.1,null,,
17/09/2020 06:00,13.37,95.44,2.779,4.02,349.9,0,808.555,-1.1,null,,
17/09/2020 07:00,13.84,93.42,2.201,3.15,9.7,0,808.65,9.9,null,,
17/09/2020 08:00,14.56,89.86,2.782,4.84,357.3,0,809.012,119.3,null,,
17/09/2020 09:00,16.85,80.03,2.371,4.16,14.3,0,809.5,370,null,,
17/09/2020 10:00,18.43,72.19,2.027,4.47,56.1,0,809.71,468.8,null,,
17/09/2020 11:00,19.91,65.19,2.228,4.88,69.7,0,809.628,529.3,null,,
17/09/2020 12:00,21.09,60.15,2.715,6.07,79.4,0,809.215,605.1,null,,
17/09/2020 13:00,21.99,56.53,2.423,5.82,38.7,0,808.322,723.6,null,,
17/09/2020 14:00,23.35,51.75,1.973,5.09,83.6,0,807.306,801.7,null,,
17/09/2020 15:00,23.38,52.27,2.986,8.48,48.4,0,806.373,512.9,null,,
17/09/2020 16:00,22.01,60.14,4.959,11.06,67,0,805.975,527.4,null,,
17/09/2020 17:00,23.36,51.04,3.3,6.46,68.1,0,805.522,487.3,null,,
17/09/2020 18:00,23.07,54.15,3.811,6.62,77,0,805.657,266.2,null,,
17/09/2020 19:00,21.93,59.1,3.98,8.25,77.5,0,805.772,53.6,null,,
17/09/2020 20:00,20.04,68.16,3.781,7.66,74.6,0,806.413,-0.8,null,,
17/09/2020 21:00,18.71,74.82,4.068,7.64,67.1,0,807.279,-1,null,,
17/09/2020 22:00,17.9,78.4,3.706,7.36,70.3,0,808.168,-1,null,,
17/09/2020 23:00,17.42,78.99,2.498,7.27,108.4,0,808.608,-1.1,null,,
18/09/2020 00:00,17.12,78.91,2.393,5.31,105.7,0,808.539,-1.4,null,,
18/09/2020 01:00,16.44,82.23,2.666,5.02,109.6,0,808.468,-1.1,null,,
18/09/2020 02:00,15.74,84.42,2.15,4.93,52.9,0,808.314,-1.3,null,,
18/09/2020 03:00,15.35,84.97,1.576,3.25,32.6,0,808.143,-1.2,null,,
18/09/2020 04:00,15.34,85.75,1.214,3.26,338.3,0,808.052,-0.7,null,,
18/09/2020 05:00,15.69,85.14,2.446,4.71,51.1,0,807.949,-0.6,null,,
18/09/2020 06:00,15.79,85.59,1.246,4.26,35.8,0,808.289,-0.3,null,,
18/09/2020 07:00,15.72,87.42,1.773,4.73,67.1,0,808.673,5.9,null,,
18/09/2020 08:00,16.26,83.53,3.217,7.37,76.6,0,808.923,142.5,null,,
18/09/2020 09:00,17.8,74.04,3.669,8.94,80.6,0,809.322,410,null,,
18/09/2020 10:00,18.83,66.86,3.765,7.41,70.7,0,809.644,506.5,null,,
18/09/2020 11:00,19.3,63.98,4.691,8.93,92.5,0,809.578,575,null,,
18/09/2020 12:00,20.47,57.13,4.871,8.94,96.6,0,809.301,731.6,null,,
18/09/2020 13:00,20.81,55.61,4.858,9.6,85.5,0,808.71,529.7,null,,
18/09/2020 14:00,21.07,53.55,4.248,8.42,64,0,808.122,436.8,null,,
18/09/2020 15:00,20.91,53.72,4.029,7.58,78.9,0,807.645,252.6,null,,
18/09/2020 16:00,20.94,54,3.277,6.76,76,0,807.145,215,null,,
18/09/2020 17:00,21.06,56.71,3.255,7.05,53.5,0,806.968,248.3,null,,
18/09/2020 18:00,20.55,58.16,4.465,8.67,67.2,0,807.011,143,null,,
18/09/2020 19:00,19.14,65.48,5.806,10.14,76.8,0,807.414,35.2,null,,
18/09/2020 20:00,17.53,71.24,7.25,13.12,76.4,0,808.219,-0.8,null,,
18/09/2020 21:00,16.92,73.45,5.547,10.52,74.7,0,809.054,-1,null,,
18/09/2020 22:00,16.11,75.88,5.82,10.31,90,0,809.793,-0.8,null,,
18/09/2020 23:00,15.34,79.91,3.8,7.02,70.1,0,810.232,-0.8,null,,
19/09/2020 00:00,14.9,82.81,2.788,6.36,85.1,0,810.036,-1.2,null,,
19/09/2020 01:00,14.78,80.52,2.451,5.39,98.9,0,809.707,-1.2,null,,
19/09/2020 02:00,14.35,85.13,1.192,3.17,44.1,0,809.321,-1,null,,
19/09/2020 03:00,14.27,85.74,1.749,3.56,52.1,0,809.184,-1.3,null,,
19/09/2020 04:00,14.58,85.48,2.991,5.32,73.5,0,808.903,-0.6,null,,
19/09/2020 05:00,14.27,87.67,2.572,5.07,61.5,0,808.605,-1,null,,
19/09/2020 06:00,14.21,88.09,1.912,3.94,54.7,0,808.722,-1.2,null,,
19/09/2020 07:00,14.64,87.17,2.274,4.51,82,0,808.96,4.9,null,,
19/09/2020 08:00,15.32,82.7,2.943,5.09,77.4,0,809.406,68.4,null,,
19/09/2020 09:00,16.33,77.09,3.447,6.63,70,0,809.849,230,null,,
19/09/2020 10:00,18.09,68.75,4.454,8.35,68.9,0,810.107,663.5,null,,
19/09/2020 11:00,19.22,61.4,5.047,9.4,78.5,0,810.218,525.6,null,,
19/09/2020 12:00,18.99,60.23,4.974,8.38,79.2,0,810.158,344.9,null,,
19/09/2020 13:00,19.61,59.36,4.664,8.88,86.5,0,809.491,621.6,null,,
19/09/2020 14:00,20.01,56.99,5.775,9.45,100.1,0,808.801,576.3,null,,
19/09/2020 15:00,20.35,55.6,6.231,10.57,94.4,0,808.321,753,null,,
19/09/2020 16:00,19.77,57.57,5.842,10.31,95.2,0,808,313.2,null,,
19/09/2020 17:00,18.84,63.05,5.416,10.94,93.1,0,807.98,154.2,null,,
19/09/2020 18:00,18.13,66.61,4.246,8.44,63.8,0,808.176,62.1,null,,
19/09/2020 19:00,17.45,69.22,3.87,7.43,66.4,0,808.717,3.6,null,,
19/09/2020 20:00,16.96,71.01,3.695,6.38,75.1,0,809.336,-0.3,null,,
19/09/2020 21:00,16.41,73.68,3.839,7.39,89.2,0,809.859,-0.1,null,,
19/09/2020 22:00,15.79,75.21,2.491,6.02,138.3,0,810.312,-0.7,null,,
19/09/2020 23:00,15.12,76.1,2.244,5.71,159.9,0,810.578,-1.3,null,,
20/09/2020 00:00,14.67,79.03,2.227,5.98,136.7,0,810.622,-1.3,null,,
20/09/2020 01:00,14.29,80.71,1.701,5.57,132.1,0,810.288,-1.3,null,,
20/09/2020 02:00,14.4,77.82,1.828,4.53,89.5,0,810.006,-0.6,null,,
20/09/2020 03:00,13.93,77.86,1.816,3.77,57.8,0,809.745,-1,null,,
20/09/2020 04:00,13.69,80.03,1.019,2.79,64.8,0,809.365,-1,null,,
20/09/2020 05:00,13.03,83.1,2.014,3.51,11.6,0,809.217,-1.2,null,,
20/09/2020 06:00,12.39,86.36,2.398,4.23,11.1,0,809.341,-1.3,null,,
20/09/2020 07:00,12.09,86.16,2.954,7.32,352.2,0,809.641,13.8,null,,
20/09/2020 08:00,12.53,84.75,2.031,3.97,336.2,0,810.297,162.9,null,,
20/09/2020 09:00,14.8,74.31,2.788,6.59,25.3,0,810.765,354.5,null,,
20/09/2020 10:00,17.15,63.04,4.318,8.74,64.8,0,810.901,637.7,null,,
20/09/2020 11:00,18.31,56.81,3.768,7.5,92,0,810.755,706.5,null,,
20/09/2020 12:00,20.17,51.13,2.859,6.19,74.6,0,810.359,790.3,null,,
20/09/2020 13:00,21.27,49.93,2.699,5.74,80.4,0,809.627,852.4,null,,
20/09/2020 14:00,22.32,46.5,2.509,5.63,68.3,0,808.648,940.6,null,,
20/09/2020 15:00,23.21,46.35,2.58,6.66,33.7,0,807.851,757.9,null,,
20/09/2020 16:00,23.2,47.97,2.522,5.38,50.7,0,807.322,421.2,null,,
20/09/2020 17:00,22.78,50.37,2.228,6.19,61.6,0,807.348,291.3,null,,
20/09/2020 18:00,22.44,51.79,2.945,7.89,56,0,807.543,165.8,null,,
20/09/2020 19:00,20.95,56.99,4.082,8.07,21.5,0,808.06,17.6,null,,
20/09/2020 20:00,18.87,64.88,3.063,6.32,29.8,0,808.779,-0.6,null,,
20/09/2020 21:00,17.49,72.07,2.916,6.21,20.3,0,809.605,-1,null,,
20/09/2020 22:00,16.89,73.13,2.446,5.1,86.7,0,810.53,-0.9,null,,
20/09/2020 23:00,16.18,71.95,1.803,4.32,80.3,0,810.879,-1.2,null,,
21/09/2020 00:00,15.74,71.51,1.843,4.65,64.3,0,810.762,-1.4,null,,
21/09/2020 01:00,15.46,73.12,1.697,4.82,93.5,0,810.55,-1.6,null,,
21/09/2020 02:00,14.79,77,1.453,3.64,54,0,810.36,-1.3,null,,
21/09/2020 03:00,13.6,83.15,2.285,3.67,349,0,809.961,-1.2,null,,
21/09/2020 04:00,13.33,83.62,2.733,3.83,2.7,0,809.575,-1.3,null,,
21/09/2020 05:00,12.54,86.62,2.801,3.58,356.9,0,809.544,-1.1,null,,
21/09/2020 06:00,12.44,85.43,2.558,3.97,355,0,809.669,-1.2,null,,
21/09/2020 07:00,11.86,87.7,1.895,3.15,0.5,0,809.964,11.6,null,,
21/09/2020 08:00,13.35,80.49,2.168,3.56,358.3,0,810.312,172.7,null,,
21/09/2020 09:00,16.55,69.44,1.82,3.99,27.9,0,810.726,422.1,null,,
21/09/2020 10:00,18.77,62.48,1.69,3.46,84.4,0,810.773,619.8,null,,
21/09/2020 11:00,20.16,57.75,2.039,4.12,166.5,0,810.645,697.3,null,,
21/09/2020 12:00,22.34,48.99,1.679,3.49,170.9,0,810.39,1001.8,null,,
21/09/2020 13:00,23.88,41.06,2.241,5.05,33.9,0,809.557,1023.4,null,,
21/09/2020 14:00,25.08,38.64,1.917,5.57,342.5,0,808.504,890.2,null,,
21/09/2020 15:00,26.37,30.81,2.714,6.41,348.6,0,807.521,899.1,null,,
21/09/2020 16:00,26.6,28.19,3.544,7.47,342.9,0,806.99,677.6,null,,
21/09/2020 17:00,25.79,30.64,4.151,7.49,351.2,0,806.715,322.3,null,,
21/09/2020 18:00,24.72,38.03,3.49,6.99,24.1,0,807.09,155.2,null,,
21/09/2020 19:00,23.28,41.79,3.993,7.51,71,0,807.76,17.5,null,,
21/09/2020 20:00,21.41,48,3.766,7.13,63.6,0,808.762,-0.5,null,,
21/09/2020 21:00,20.49,44.21,2.127,6.35,117.5,0,809.663,-1,null,,
21/09/2020 22:00,19.62,43.74,1.83,7.3,167.4,0,810.391,-1.5,null,,
21/09/2020 23:00,18.6,47.31,1.49,3.24,38,0,810.737,-1.5,null,,
22/09/2020 00:00,17.06,57.49,1.481,3.07,297.1,0,810.742,-1.5,null,,
22/09/2020 01:00,16.71,60.4,1.186,2.14,41.4,0,810.647,-1.2,null,,
22/09/2020 02:00,16.61,64.32,1.207,2.01,126.1,0,810.529,-0.8,null,,
22/09/2020 03:00,16.26,72.28,1.279,2.06,116.5,0,810.499,-1,null,,
22/09/2020 04:00,15.76,76.55,0.97,1.95,193.1,0,810.402,-1,null,,
22/09/2020 05:00,14.82,82.14,1.357,2.28,88.1,0,810.366,-1.2,null,,
22/09/2020 06:00,15.13,87.73,0.823,1.67,116.1,0,810.727,-0.5,null,,
22/09/2020 07:00,15.48,85.49,1.149,2.09,179.6,0,811.022,11.6,null,,
22/09/2020 08:00,15.64,78.86,1.024,2.09,10.5,0,811.298,154.1,null,,
22/09/2020 09:00,17.8,75.3,1.187,2.56,180.5,0,811.434,402.9,null,,
22/09/2020 10:00,19.62,67,1.323,3.56,241,0,811.367,634.7,null,,
22/09/2020 11:00,21.3,58.85,1.545,4.73,348,0,810.977,842.3,null,,
22/09/2020 12:00,23.63,48.34,1.984,3.88,0.8,0,810.351,976.8,null,,
22/09/2020 13:00,25.4,40.37,2.025,5.17,360,0,809.446,995.4,null,,
22/09/2020 14:00,26.25,36.17,2.132,5.18,359.3,0,808.46,1026.9,null,,
22/09/2020 15:00,27.88,31.54,1.858,5.53,279.6,0,807.632,965,null,,
22/09/2020 16:00,27.6,34.04,3.09,9.67,125.2,0,806.817,730.5,null,,
22/09/2020 17:00,25.3,37.54,4.353,9.85,90.5,0,806.486,209.3,null,,
22/09/2020 18:00,25.43,37.36,3.356,5.9,77.1,0,806.643,149,null,,
22/09/2020 19:00,23.96,44.88,4.25,8.97,72.7,0,807.018,3.5,null,,
22/09/2020 20:00,22.31,53.4,3.23,9.01,13.1,0,808.122,-0.2,null,,
22/09/2020 21:00,20.55,58.14,2.173,5.48,231.2,0,809.318,-0.3,null,,
22/09/2020 22:00,18.53,71.7,1.962,5.09,190.8,0.7,809.88,-0.3,null,,
22/09/2020 23:00,17.55,75.95,1.972,3.71,144.8,0,809.825,-1.5,null,,
23/09/2020 00:00,16.52,82.79,1.842,3.04,353.2,0,810.071,-1.2,null,,
23/09/2020 01:00,16.65,81.1,1.995,2.98,4.8,0,810.054,-1.1,null,,
23/09/2020 02:00,16.43,80.03,2.033,3.22,3.6,0,809.757,-1,null,,
23/09/2020 03:00,16.21,81.3,1.871,2.93,8,0,809.537,-0.8,null,,
23/09/2020 04:00,16.22,81.73,1.073,1.97,113.4,0,809.48,-0.9,null,,
23/09/2020 05:00,15.18,84.54,1.425,2.19,104.8,0,809.473,-1.3,null,,
23/09/2020 06:00,14.56,86.97,1.115,2.17,46.5,0,809.414,-1.6,null,,
23/09/2020 07:00,13.9,86.51,1.885,2.92,34.4,0,809.591,10.7,null,,
23/09/2020 08:00,15.07,82.28,1.029,1.58,0.5,0,809.89,171.3,null,,
23/09/2020 09:00,17.61,72.32,1.174,2.36,257.6,0,810.221,415.8,null,,
23/09/2020 10:00,19.38,64.63,1.482,3.05,208.9,0,810.333,653,null,,
23/09/2020 11:00,21.33,56.1,1.605,3.54,188.4,0,810.089,836.7,null,,
23/09/2020 12:00,23.26,51.6,2.077,5.12,188.4,0,809.602,967,null,,
23/09/2020 13:00,24.65,42.38,2.678,6.33,195.5,0,808.82,927.2,null,,
23/09/2020 14:00,23.81,44.97,2.125,5.54,248.4,0,808.077,250.7,null,,
23/09/2020 15:00,25.73,41.43,3.378,10.11,271.8,0.2,807.388,638.8,null,,
23/09/2020 16:00,21.46,48.08,1.763,3.73,18,0.4,807.222,626,null,,
23/09/2020 17:00,25.5,37.36,1.664,3.8,300.9,0,806.331,436.5,null,,
23/09/2020 18:00,23.57,46.78,2.061,4.05,301.8,0,806.43,93.8,null,,
23/09/2020 19:00,21.71,51.18,3.436,8.42,346.2,0,807.016,10.8,null,,
23/09/2020 20:00,19.33,58.43,3.518,7.8,350.4,0,807.776,0.2,null,,
23/09/2020 21:00,18.64,60.31,2.783,4.34,348.6,0,808.35,-1,null,,
23/09/2020 22:00,19.14,54.79,2.106,3.26,49,0,809.188,-1.4,null,,
23/09/2020 23:00,18.82,58.94,1.996,4.88,34.1,0,809.581,-1,null,,
24/09/2020 00:00,18.42,65.43,2.593,7.01,90.4,0,809.315,-0.9,null,,
24/09/2020 01:00,18.14,67.38,1.733,3.73,177.9,0,809.156,-1.2,null,,
24/09/2020 02:00,17.71,72.43,1.05,3.1,118.1,0,808.914,-0.8,null,,
24/09/2020 03:00,17.47,74.1,1.507,3.27,26.4,0,808.484,-0.7,null,,
24/09/2020 04:00,16.74,77.65,1.779,3.51,3.5,0,808.138,-0.7,null,,
24/09/2020 05:00,16.02,80.07,1.914,3.06,13.9,0,807.967,-1.3,null,,
24/09/2020 06:00,14.99,83.84,1.654,2.82,34.8,0,808.19,-1.3,null,,
24/09/2020 07:00,14,88.79,2.7,3.64,356.6,0,808.648,10.4,null,,
24/09/2020 08:00,14.77,81.93,2.838,3.75,3.9,0,809.254,164.6,null,,
24/09/2020 09:00,17.28,71.92,2.228,3.59,341.9,0,809.761,409.5,null,,
24/09/2020 10:00,20.18,60.88,1.207,2.77,232.4,0,810.018,621.9,null,,
24/09/2020 11:00,21.97,52.37,1.522,3.72,194.1,0,809.828,801.2,null,,
24/09/2020 12:00,23.24,37.63,2.039,5.59,69,0,809.447,933.1,null,,
24/09/2020 13:00,24.93,33.42,1.679,4.62,103.2,0,808.758,911.1,null,,
24/09/2020 14:00,24.8,32.11,1.754,5.24,355.5,0,807.954,533.2,null,,
24/09/2020 15:00,24.89,33.91,3.154,5.73,346,0,807.286,607.9,null,,
24/09/2020 16:00,25.29,31.58,3.189,7.25,338.4,0,806.687,484.3,null,,
24/09/2020 17:00,25.36,31,3.005,6.86,335.3,0,806.383,432.9,null,,
24/09/2020 18:00,24.34,34.26,3.074,8.16,342.8,0,806.577,85.5,null,,
24/09/2020 19:00,23.08,40.97,3.245,6.7,19.1,0,806.974,11.5,null,,
24/09/2020 20:00,21.82,46.44,2.948,5.59,357.4,0,807.738,-0.4,null,,
24/09/2020 21:00,20.8,50.84,3.036,5.56,3.1,0,808.433,-0.5,null,,
24/09/2020 22:00,20.06,55.66,2.191,5.96,79.9,0,809.408,-0.5,null,,
24/09/2020 23:00,19.18,65.61,3.31,8.19,118.4,0,810.104,-0.5,null,,
25/09/2020 00:00,18.43,71.21,2.22,5.62,108.1,0,810.233,-0.7,null,,
25/09/2020 01:00,18.04,71.24,2.725,5.75,65.8,0,810.057,-1.1,null,,
25/09/2020 02:00,17.84,70.9,2.225,4.96,53.4,0,809.626,-0.6,null,,
25/09/2020 03:00,17.35,74.16,1.626,2.92,8.4,0,809.134,-0.6,null,,
25/09/2020 04:00,17.26,74.77,1.406,2.83,19.9,0,808.925,-0.7,null,,
25/09/2020 05:00,17.1,75.36,1.413,2.5,23.3,0,808.829,-0.7,null,,
25/09/2020 06:00,16.67,77.78,1.539,3.5,62.1,0.1,809.122,-1,null,,
25/09/2020 07:00,16.45,81.3,1.591,3.61,315.7,0,809.607,1.3,null,,
25/09/2020 08:00,16.55,79.46,1.903,3.18,8,0,809.863,60.7,null,,
25/09/2020 09:00,17.94,72.98,1.614,3.13,16,0,810.586,297.6,null,,
25/09/2020 10:00,19.75,64.19,1.615,4.06,115.6,0,811.045,413.1,null,,
25/09/2020 11:00,20.84,59.7,1.375,3.83,157.9,0,811.103,404.7,null,,
25/09/2020 12:00,22.27,52.97,1.248,3.23,196.3,0,810.789,649.5,null,,
25/09/2020 13:00,24.05,44.41,2.082,4.59,154.9,0,809.952,899,null,,
25/09/2020 14:00,24.76,39.3,2.015,7.24,158.9,0,808.998,645.4,null,,
25/09/2020 15:00,23.44,42.84,3.939,7.06,73.1,0,808.416,261,null,,
25/09/2020 16:00,22.85,44.9,3.499,6.58,86.3,0,807.86,275.4,null,,
25/09/2020 17:00,23.61,36,3.212,6.71,84.6,0,807.563,172.4,null,,
25/09/2020 18:00,23.41,38.43,3.199,6.49,93.4,0,807.647,68.1,null,,
25/09/2020 19:00,22.62,42.36,4.6,8,79,0,808.064,16.7,null,,
25/09/2020 20:00,21.12,51.96,4.829,8,81.8,0,808.881,-0.6,null,,
25/09/2020 21:00,19.76,52.71,3.836,7.32,90.8,0,809.786,-1.2,null,,
25/09/2020 22:00,18.71,65.98,1.906,5.18,77.4,0,810.522,-1.5,null,,
25/09/2020 23:00,17.94,69.34,2.115,4.37,56.6,0,810.693,-1.7,null,,
26/09/2020 00:00,16.5,71.39,1.991,2.87,6,0,810.435,-1.4,null,,
26/09/2020 01:00,15.63,74.28,1.911,3.69,339.4,0,810.111,-1.6,null,,
26/09/2020 02:00,15.34,75.37,2.414,3.76,4.6,0,809.703,-1.3,null,,
26/09/2020 03:00,14.01,79.13,2.497,3.96,14.6,0,809.187,-1,null,,
26/09/2020 04:00,13.18,80.5,3.193,4.43,359.1,0,808.932,-1.5,null,,
26/09/2020 05:00,13.39,78.31,1.846,3.26,32.8,0,808.946,-1.6,null,,
26/09/2020 06:00,12.65,78.82,2.979,3.77,8.7,0,809.31,-1.2,null,,
26/09/2020 07:00,12.48,79.27,2.451,3.82,6.4,0,809.89,10.6,null,,
26/09/2020 08:00,13.95,72.91,1.668,4.03,18.3,0,810.368,171.4,null,,
26/09/2020 09:00,16.44,70.58,1.91,5.44,157.7,0,810.816,382.5,null,,
26/09/2020 10:00,18.38,67.54,2.046,4.69,105.2,0,811.017,676.2,null,,
26/09/2020 11:00,20.56,58.32,1.431,4.12,188.5,0,811.003,827.9,null,,
26/09/2020 12:00,22.53,48.21,1.729,3.96,170.2,0,810.502,928.1,null,,
26/09/2020 13:00,24.47,36.4,1.753,6.6,265.1,0,809.524,996.3,null,,
26/09/2020 14:00,25.29,33.4,2.309,6.04,346.6,0,808.402,904.8,null,,
26/09/2020 15:00,26.07,33.36,1.976,5.62,47.1,0,807.29,817.7,null,,
26/09/2020 16:00,25.76,30.09,2.641,5.05,71.4,0,806.439,429.6,null,,
26/09/2020 17:00,26.57,27.15,3.606,7.32,54.6,0,806.097,481.2,null,,
26/09/2020 18:00,25.31,27.92,2.758,5.32,58.3,0,806.247,112.5,null,,
26/09/2020 19:00,23.79,31.67,3.352,6.32,44.6,0,806.923,24.3,null,,
26/09/2020 20:00,22.07,40.61,2.414,5.61,28,0,807.69,-1.1,null,,
26/09/2020 21:00,21.23,40.59,1.817,3.92,8.1,0,808.264,-1.4,null,,
26/09/2020 22:00,20.05,42.79,1.757,4.76,33.4,0,808.87,-1.8,null,,
26/09/2020 23:00,18.72,54.02,1.686,3,46.6,0,809.118,-1.7,null,,
27/09/2020 00:00,17.76,59.05,1.55,3.54,17.3,0,808.935,-1.6,null,,
27/09/2020 01:00,16.49,59.95,3.079,4.61,358,0,808.524,-1.4,null,,
27/09/2020 02:00,15.86,64.53,2.684,4.15,32.2,0,808.041,-1.7,null,,
27/09/2020 03:00,14.71,68.76,2.862,3.9,11.3,0,807.745,-1,null,,
27/09/2020 04:00,14.08,70.62,2.881,3.66,15.1,0,807.617,-1.5,null,,
27/09/2020 05:00,13.1,72.55,3.146,3.97,3.5,0,807.628,-0.7,null,,
27/09/2020 06:00,12.86,74.2,2.64,3.59,1.6,0,807.728,-1.6,null,,
27/09/2020 07:00,12.78,72.95,3.193,4.45,10.1,0,808.012,10.9,null,,
27/09/2020 08:00,13.84,66.85,2.276,3.38,358.7,0,808.484,160,null,,
27/09/2020 09:00,17.26,52.73,1.269,2.91,353.6,0,808.828,409.9,null,,
27/09/2020 10:00,20.26,49.88,1.202,2.77,206.6,0,809,644.2,null,,
27/09/2020 11:00,22.63,44.66,1.666,3.36,205.1,0,808.809,823.4,null,,
27/09/2020 12:00,24.51,36.55,1.695,4.68,193.9,0,808.327,947.2,null,,
27/09/2020 13:00,25.9,30.15,2.103,5.19,240.9,0,807.51,971.9,null,,
27/09/2020 14:00,26.78,28.33,2.127,6.69,20.7,0,806.384,927.6,null,,
27/09/2020 15:00,27.8,23.89,2.142,5.31,335.7,0,805.303,856.9,null,,
27/09/2020 16:00,28.13,21.72,2.849,6.44,3.3,0,804.42,689.8,null,,
27/09/2020 17:00,27.81,19.24,3.506,8.66,34.9,0,804.072,463.4,null,,
27/09/2020 18:00,26.59,21.6,4.884,8.51,354.3,0,804.23,195.5,null,,
27/09/2020 19:00,24.75,27.05,3.943,8.17,17.3,0,804.893,25.3,null,,
